runway_trough_mo,current_runway_mo,dscr,debt_to_revenue,operating_margin,revenue_cv,predictability_cv,trend_pct,expense_rev_corr,months_negative,seasonality_strength,log_avg_revenue,has_receivables,dso_days,default_prob_true,default
1.157411,11.675561,3.603461,0.118522,0.42709,1.095117,0.027447,10.207431,1.0,0.0,0.999609,10.229155,0.0,0.0,0.0906,0
3.906747,6.961985,12.0,0.0,0.119035,0.295222,0.05654,-11.611522,1.0,0.0,0.999695,10.667991,0.0,0.0,0.0686,0
4.390691,18.251397,12.0,0.0,0.39412,0.612097,0.043106,-12.006394,1.0,0.0,0.998361,9.985309,0.0,0.0,0.0524,0
3.119496,12.519509,8.355627,0.037264,0.311365,0.761004,0.067236,14.641437,1.0,0.0,0.992637,11.126102,0.0,0.0,0.027,0
1.099822,6.240645,12.0,0.0,0.142084,0.716347,0.067226,-2.769112,1.0,0.0,0.994523,10.269856,0.0,0.0,0.0309,0
2.94807,6.345343,1.892255,0.14596,0.276193,0.367787,0.073756,-26.762299,1.0,0.0,0.997078,11.358207,0.0,0.0,0.2719,1
3.642216,10.342773,12.0,0.0,0.224519,0.050895,0.036474,8.304546,1.0,0.0,0.862422,11.580752,0.0,0.0,0.0233,0
2.273046,11.868794,12.0,0.0,0.288326,0.258765,0.036408,43.691674,1.0,0.0,0.939712,11.124795,0.0,0.0,0.0276,0
3.901213,15.842891,12.0,0.0,0.346371,0.149909,0.065569,-23.080987,1.0,0.0,0.839891,10.365643,0.0,0.0,0.1866,0
0.807079,11.462466,12.0,0.0,0.310911,1.109862,0.042357,28.041979,1.0,0.0,0.998016,11.427211,0.0,0.0,0.1336,0
2.679211,12.131408,12.0,0.0,0.287517,0.111633,0.064788,13.787719,1.0,0.0,0.993364,11.138082,0.0,0.0,0.0243,0
2.810126,9.226372,2.403007,0.156457,0.375967,0.06427,0.041414,-7.687545,1.0,0.0,0.974855,10.277097,0.0,0.0,0.0332,0
-1.417719,0.081949,0.516565,0.063157,0.032625,0.427428,0.42589,55.692591,0.6549,23.0,0.951154,10.831458,1.0,56.641221,0.4806,0
1.56114,8.43831,2.645168,0.126129,0.333632,0.732649,0.064917,-9.461823,1.0,0.0,0.995899,10.866857,0.0,0.0,0.0731,0
0.269785,0.700382,12.0,0.0,-0.027129,0.733034,0.038226,-12.745188,1.0,0.0,0.993622,10.119122,0.0,0.0,0.635,0
0.148005,5.408134,12.0,0.0,0.13762,0.339332,0.33283,25.920935,0.180593,0.0,0.739337,10.9588,1.0,54.152778,0.024,0
3.56679,9.14267,3.105904,0.092651,0.287766,0.333917,0.049563,-17.382193,1.0,0.0,0.994674,11.830102,0.0,0.0,0.1283,0
-2.602012,-2.602012,-0.555844,0.185425,-0.103067,0.217653,0.074871,-36.648463,1.0,10.0,0.988318,10.229438,0.0,0.0,0.8502,0
0.550189,6.957668,12.0,0.0,0.215898,0.136747,0.065099,20.466629,1.0,0.0,0.999625,10.76931,0.0,0.0,0.1673,0
2.131835,8.998419,12.0,0.0,0.224663,0.604304,0.532772,25.7861,1.0,0.0,0.642707,10.905159,0.0,0.0,0.2338,0
2.542367,7.779072,12.0,0.0,0.189192,0.139044,0.052056,-22.245329,1.0,0.0,0.903301,10.372178,0.0,0.0,0.1414,0
0.878705,5.64639,2.566903,0.091699,0.235383,0.736566,0.074036,10.838961,1.0,0.0,0.98369,10.43481,0.0,0.0,0.03,0
-1.644243,-1.50246,0.117156,0.162293,0.019014,0.826373,0.936818,-44.397682,1.0,6.0,0.618016,11.665507,0.0,0.0,0.9986,1
2.382966,2.699252,12.0,0.0,-0.030867,0.628628,0.041842,-13.139661,1.0,0.0,0.998916,10.661918,0.0,0.0,0.1439,0
0.992598,2.599926,1.340973,0.153864,0.206327,1.106762,0.107298,29.109149,1.0,0.0,0.997921,11.528341,0.0,0.0,0.0509,0
1.971963,4.961066,2.095184,0.105238,0.220493,0.041807,0.049741,4.622308,1.0,0.0,0.85525,11.204682,0.0,0.0,0.0221,0
1.859436,7.339242,2.577507,0.133997,0.345379,0.598082,0.038072,12.384508,1.0,0.0,0.999593,10.539767,0.0,0.0,0.0692,0
-0.591685,-0.591685,12.0,0.0,-0.147077,1.1338,0.108795,-10.510523,1.0,3.0,0.999852,10.552334,0.0,0.0,0.0925,0
2.676719,22.407039,12.0,0.0,0.455984,0.334659,0.045891,28.773859,1.0,0.0,0.99538,11.772522,0.0,0.0,0.0245,0
4.014749,6.997536,12.0,0.0,0.118287,0.597803,0.029512,18.87916,1.0,0.0,0.997972,10.471687,0.0,0.0,0.036,0
3.667917,9.940167,6.133628,0.04385,0.268961,0.620646,0.047643,29.004531,1.0,0.0,0.995675,10.930452,0.0,0.0,0.0239,0
2.031218,11.377294,12.0,0.0,0.275994,0.65412,0.439896,-14.682895,1.0,0.0,0.974673,10.347048,0.0,0.0,0.9389,1
1.330257,12.041857,3.251806,0.141425,0.459888,0.04918,0.056235,2.05466,1.0,0.0,0.937075,10.955938,0.0,0.0,0.0803,0
2.125881,8.635851,3.12286,0.103857,0.32433,0.307629,0.038025,-10.047631,1.0,0.0,0.998844,11.438843,0.0,0.0,0.0549,0
2.935027,4.685992,1.906637,0.071303,0.13595,1.198159,0.02338,0.212149,1.0,0.0,0.99998,10.817268,0.0,0.0,0.0315,0
4.025854,8.127208,12.0,0.0,0.169258,0.596288,0.053067,-5.491795,1.0,0.0,0.999972,11.045515,0.0,0.0,0.0406,0
3.166244,10.11522,12.0,0.0,0.22806,0.299107,0.038663,7.9348,1.0,0.0,0.999855,11.145909,0.0,0.0,0.0231,0
1.435459,4.122288,12.0,0.0,0.109864,0.15983,0.059722,-27.583925,1.0,0.0,0.98472,10.663415,0.0,0.0,0.8525,1
1.634771,3.555809,0.855406,0.028717,0.024565,0.432254,0.638018,25.738421,-0.373561,0.0,0.779016,10.062518,1.0,53.070866,0.0862,0
1.206957,4.324395,12.0,0.0,0.116832,0.111654,0.064667,16.342703,1.0,0.0,0.689864,10.855884,0.0,0.0,0.0821,0
1.666363,9.325098,3.169575,0.114561,0.363111,0.051539,0.028286,7.846708,1.0,0.0,0.787607,10.331724,0.0,0.0,0.0276,0
3.982551,22.242351,12.0,0.0,0.44082,0.295437,0.067798,2.632152,1.0,0.0,0.999123,10.989146,0.0,0.0,0.0287,0
3.362105,16.44639,6.460413,0.068893,0.445078,0.615241,0.05792,27.100197,1.0,0.0,0.996955,11.617783,0.0,0.0,0.0267,0
-2.985902,-2.985902,-0.517227,0.252352,-0.130523,0.732962,0.056855,-52.641872,1.0,7.0,0.985105,10.609104,0.0,0.0,0.6454,1
4.329861,9.822192,12.0,0.0,0.223694,0.626355,0.047547,-16.074969,1.0,0.0,0.998517,11.052323,0.0,0.0,0.0876,0
4.033096,11.076526,6.272084,0.048041,0.301318,0.630096,0.030522,-1.888878,1.0,0.0,0.999513,10.819031,0.0,0.0,0.0423,1
2.470493,2.470493,12.0,0.0,-0.001969,0.122448,0.073212,-17.895836,1.0,0.0,0.906965,10.48931,0.0,0.0,0.2166,0
1.360682,1.696948,1.362281,0.077366,0.105394,0.663549,0.05666,-30.550319,1.0,0.0,0.9934,10.321744,0.0,0.0,0.9642,1
2.545228,6.495941,2.123144,0.148536,0.315362,0.598858,0.070612,3.92564,1.0,0.0,0.999969,10.694872,0.0,0.0,0.027,0
1.239031,20.709063,12.0,0.0,0.461111,0.67524,0.516017,-22.740932,1.0,0.0,0.817165,11.399664,0.0,0.0,0.7536,1
-1.86058,-1.636621,0.244904,0.118187,0.028945,0.658057,0.099952,-30.315573,1.0,10.0,0.99309,11.173448,0.0,0.0,0.9925,1
0.381649,6.092498,4.575155,0.055791,0.255251,0.056132,0.066254,0.490987,1.0,0.0,0.966974,10.982734,0.0,0.0,0.227,0
3.190528,3.190528,0.974811,0.174071,0.169687,0.328643,0.088634,-9.020469,1.0,0.0,0.997572,11.580579,0.0,0.0,0.0987,0
0.60319,3.760577,3.634817,0.045536,0.165516,0.100445,0.095354,14.523677,1.0,0.0,0.691182,11.564337,0.0,0.0,0.1705,0
3.170352,10.975296,7.954049,0.036099,0.28713,0.115292,0.067005,16.829605,1.0,0.0,0.922177,11.127655,0.0,0.0,0.0255,0
-2.437404,-2.437404,-0.548647,0.189379,-0.103902,0.372275,0.035098,-33.649852,1.0,9.0,0.985664,9.94264,0.0,0.0,0.8379,1
-0.502399,3.12503,12.0,0.0,0.098602,0.730956,0.058503,-12.05105,1.0,3.0,0.997493,10.887231,0.0,0.0,0.9255,1
-4.903468,-4.903468,-0.751163,0.162776,-0.122272,0.750622,0.078057,-29.826937,1.0,24.0,0.982759,9.918997,0.0,0.0,0.9996,1
2.727923,5.770669,1.478074,0.130518,0.192915,0.725558,0.04024,0.165634,1.0,0.0,0.999458,11.065003,0.0,0.0,0.0249,0
2.39547,5.634647,2.900481,0.051246,0.148639,0.602574,0.533541,23.76975,1.0,0.0,0.986334,11.409075,0.0,0.0,0.234,0
2.043018,17.027951,12.0,0.0,0.395933,0.081506,0.050469,-9.450968,1.0,0.0,0.724569,10.557253,0.0,0.0,0.2657,0
2.717269,10.281485,12.0,0.0,0.231557,0.729745,0.973161,-17.90244,1.0,0.0,0.931043,11.873942,0.0,0.0,0.3376,0
-0.04959,11.549358,3.781291,0.108626,0.410747,0.481661,0.567956,27.25906,0.352471,1.0,0.796687,10.503214,1.0,57.364286,0.045,0
0.148711,0.772906,12.0,0.0,0.022257,1.105993,0.042396,-0.813814,1.0,0.0,0.999994,10.546354,0.0,0.0,0.216,0
2.560507,10.461001,6.647006,0.044991,0.299052,0.288921,0.032425,1.246824,1.0,0.0,0.997308,10.688596,0.0,0.0,0.0242,0
1.273299,1.81084,1.21444,0.02727,0.033118,0.610501,0.079533,-1.121883,1.0,0.0,0.999932,10.569579,0.0,0.0,0.0718,0
2.877429,16.279618,4.990801,0.088439,0.44138,0.727833,0.088758,-11.642185,1.0,0.0,0.986057,10.206856,0.0,0.0,0.0873,0
2.90029,5.348765,12.0,0.0,0.126869,0.655735,0.049578,-38.296105,1.0,0.0,0.9913,11.11362,0.0,0.0,0.4795,1
3.907503,13.447785,11.390042,0.028284,0.322157,0.314544,0.093912,-3.185725,1.0,0.0,0.995656,10.252201,0.0,0.0,0.0593,0
2.466959,10.8796,4.880452,0.067654,0.330182,0.187562,0.052083,32.097774,1.0,0.0,0.8129,10.655261,0.0,0.0,0.0248,0
0.371462,4.205611,1.988854,0.145447,0.289273,0.084878,0.065415,-13.310371,1.0,0.0,0.983029,10.793832,0.0,0.0,0.9301,1
-0.121819,-0.121819,0.260149,0.115616,0.030077,0.301901,0.05439,9.525891,1.0,2.0,0.998518,10.821098,0.0,0.0,0.4501,0
1.19253,5.258354,2.030178,0.144814,0.293999,0.272509,0.087109,-2.994028,1.0,0.0,0.999446,11.257571,0.0,0.0,0.0917,0
1.831585,5.161485,12.0,0.0,0.145037,0.610728,0.070021,-13.705828,1.0,0.0,0.999431,10.657268,0.0,0.0,0.1231,0
3.100872,20.247585,12.0,0.0,0.424536,0.299253,0.077595,5.717796,1.0,0.0,0.99821,10.716924,0.0,0.0,0.027,0
-3.170461,-3.170461,12.0,0.0,-0.222404,0.747525,0.036619,-27.476181,1.0,16.0,0.985587,10.142448,0.0,0.0,0.978,1
2.183396,16.035877,12.0,0.0,0.374576,0.292329,0.031756,3.946852,1.0,0.0,0.99944,9.822017,0.0,0.0,0.0222,0
0.704078,4.812909,2.453985,0.108225,0.265582,0.605053,0.102609,38.347658,1.0,0.0,0.989792,10.480883,0.0,0.0,0.1688,0
3.768715,15.923967,12.0,0.0,0.344729,0.039073,0.028082,4.410628,1.0,0.0,0.876812,10.693979,0.0,0.0,0.0218,0
4.519197,14.721153,12.0,0.0,0.320582,0.606305,0.041657,15.418942,1.0,0.0,0.998803,11.018919,0.0,0.0,0.0233,0
1.801847,5.715011,1.843713,0.168636,0.310916,1.153254,0.040295,-11.755898,1.0,0.0,0.999568,9.950359,0.0,0.0,0.136,1
4.157502,11.542504,12.0,0.0,0.240367,1.096575,0.020392,-6.795903,1.0,0.0,0.999803,10.230487,0.0,0.0,0.0374,0
1.392741,24.597891,12.0,0.0,0.490231,0.725825,0.730335,11.008864,1.0,0.0,0.967492,10.96621,0.0,0.0,0.3776,0
4.259004,16.051446,12.0,0.0,0.353464,0.591586,0.04326,1.210796,1.0,0.0,1.0,11.054017,0.0,0.0,0.0233,0
-1.325061,-1.325061,0.080389,0.103651,0.008332,0.603133,0.834046,-36.003503,1.0,7.0,0.826748,11.077375,0.0,0.0,0.9972,1
2.700918,2.854814,0.596621,0.131235,0.078298,0.652446,0.12486,-29.679179,1.0,0.0,0.995867,10.050116,0.0,0.0,0.1532,0
4.391891,4.999429,1.312885,0.099383,0.130478,0.141321,0.033576,-23.124309,1.0,0.0,0.970455,10.425674,0.0,0.0,0.1589,0
4.060438,10.586854,6.675737,0.041655,0.278081,0.606105,0.052974,-1.816907,1.0,0.0,0.99991,10.168444,0.0,0.0,0.0364,0
1.858872,12.407071,5.343596,0.06374,0.3406,0.444298,0.601043,28.090286,-0.261,0.0,0.400411,10.859064,1.0,55.217054,0.0519,1
1.163182,6.086081,12.0,0.0,0.174912,0.062417,0.079205,-2.976918,1.0,0.0,0.817301,10.383686,0.0,0.0,0.1077,0
2.483295,14.911738,12.0,0.0,0.349547,0.301129,0.021744,-3.108753,1.0,0.0,0.999725,10.435452,0.0,0.0,0.037,0
3.661757,11.821865,12.0,0.0,0.259678,0.099423,0.097214,11.462793,1.0,0.0,0.994692,11.529125,0.0,0.0,0.0271,1
3.530124,19.172559,7.356151,0.063278,0.465479,0.127411,0.053429,19.038753,1.0,0.0,0.99781,12.154093,0.0,0.0,0.0239,0
4.720249,5.525949,12.0,0.0,0.041106,0.617719,0.065161,-17.617563,1.0,0.0,0.999074,10.431301,0.0,0.0,0.0868,0
0.27415,6.334663,12.0,0.0,0.18319,0.727653,0.035766,-2.321426,1.0,0.0,0.997857,11.661251,0.0,0.0,0.1224,1
0.255897,0.431148,0.300876,0.162837,0.048994,0.604984,0.065773,-3.311919,1.0,0.0,0.999978,11.182187,0.0,0.0,0.1253,0
3.179606,13.752523,12.0,0.0,0.31977,0.144942,0.039392,-20.801535,1.0,0.0,0.959268,11.063989,0.0,0.0,0.1922,1
3.70363,4.878801,1.061065,0.243579,0.258453,0.761586,0.103923,-31.00194,1.0,0.0,0.976274,10.263859,0.0,0.0,0.5337,1
3.009127,9.930875,3.414344,0.101902,0.347929,0.587884,0.053777,2.231706,1.0,0.0,0.999959,10.367485,0.0,0.0,0.025,0
1.176363,6.077591,12.0,0.0,0.136928,0.73144,0.058306,7.905983,1.0,0.0,0.998144,10.17035,0.0,0.0,0.0268,0
3.12564,6.409226,12.0,0.0,0.129962,0.136287,0.049821,-24.347017,1.0,0.0,0.997061,10.847668,0.0,0.0,0.1364,0
4.636051,13.281692,12.0,0.0,0.300728,0.628385,0.016616,-14.507577,1.0,0.0,0.999098,9.903896,0.0,0.0,0.0637,1
2.041759,9.29326,12.0,0.0,0.238731,0.519801,0.518193,-27.683234,1.0,0.0,0.950315,10.876937,0.0,0.0,0.3138,1
-0.125283,-0.013016,-0.356454,0.122939,-0.043822,0.438164,0.499915,36.772284,0.244787,5.0,0.832027,11.119568,1.0,59.514493,0.6253,1
0.087813,10.667542,12.0,0.0,0.274596,0.443193,0.645811,54.132137,0.541314,0.0,0.754302,10.471057,1.0,56.19697,0.0231,0
1.099499,4.228496,1.738865,0.16305,0.283522,0.320879,0.053958,-10.662491,1.0,0.0,0.99147,11.531715,0.0,0.0,0.4274,0
1.406597,3.255885,1.261508,0.146848,0.18525,0.708582,0.052299,-12.474607,1.0,0.0,0.996806,10.424013,0.0,0.0,0.077,0
1.82717,5.967628,12.0,0.0,0.152945,0.61479,0.039251,32.609287,1.0,0.0,0.994548,10.468582,0.0,0.0,0.0327,0
1.779437,4.36546,12.0,0.0,0.123774,0.595106,0.018341,-5.427023,1.0,0.0,0.999786,10.726471,0.0,0.0,0.148,0
-0.81803,7.236341,4.193804,0.068968,0.28924,0.767924,0.078441,22.350993,1.0,4.0,0.987698,10.878607,0.0,0.0,0.147,0
-1.700914,0.521556,12.0,0.0,0.011014,0.97144,1.115692,-31.277634,1.0,10.0,0.825446,10.790768,0.0,0.0,0.9969,1
5.041694,19.619227,12.0,0.0,0.388687,0.327814,0.08678,-9.930257,1.0,0.0,0.999408,10.677995,0.0,0.0,0.0706,0
-0.711126,1.308888,1.224187,0.147667,0.180773,0.701942,0.128937,-7.729757,1.0,4.0,0.977759,10.587023,0.0,0.0,0.8304,1
2.528351,2.657812,0.773808,0.16994,0.131501,0.638599,0.051997,-27.520493,1.0,0.0,0.995355,10.655443,0.0,0.0,0.1731,0
1.549448,6.613526,6.36468,0.032018,0.203784,0.629298,0.407975,0.063444,1.0,0.0,0.986139,10.97635,0.0,0.0,0.277,0
2.505399,8.68049,10.192949,0.022648,0.230849,0.308756,0.075917,5.341143,1.0,0.0,0.990736,10.91633,0.0,0.0,0.0261,0
3.090483,16.755956,11.240899,0.035791,0.402319,0.352921,0.05131,39.926521,1.0,0.0,0.993478,12.368424,0.0,0.0,0.0272,0
1.85523,1.85523,0.671076,0.267014,0.179187,1.159191,0.038076,-21.665361,1.0,0.0,0.997913,10.1262,0.0,0.0,0.1178,0
-0.242983,2.551902,12.0,0.0,0.074133,0.72138,0.08548,-3.780621,1.0,2.0,0.996509,11.017997,0.0,0.0,0.4079,1
2.700031,2.700031,0.718717,0.20139,0.144743,1.136876,0.034714,-21.795034,1.0,0.0,0.998196,10.202598,0.0,0.0,0.1443,0
3.617891,11.223143,10.58448,0.026288,0.278249,0.622256,0.059913,46.013879,1.0,0.0,0.989042,10.741739,0.0,0.0,0.0248,0
0.600354,1.32968,1.300038,0.091927,0.119509,1.143546,0.045396,2.8601,1.0,0.0,0.999941,10.360708,0.0,0.0,0.2424,0
1.150794,12.746573,12.0,0.0,0.320137,0.729086,0.023233,1.362511,1.0,0.0,0.999223,11.074296,0.0,0.0,0.0374,0
1.657402,10.036465,3.142039,0.124318,0.390612,0.049489,0.046017,4.071815,1.0,0.0,0.999341,10.517373,0.0,0.0,0.0403,0
2.476179,5.092368,12.0,0.0,0.103302,0.041033,0.021397,-6.454794,1.0,0.0,0.993126,11.262159,0.0,0.0,0.0474,0
-0.826228,-0.582555,0.396296,0.169953,0.067352,0.738058,0.055289,-4.767527,1.0,8.0,0.994037,10.36126,0.0,0.0,0.0663,1
3.203953,5.899869,1.777758,0.132317,0.235228,0.062423,0.060944,6.475259,1.0,0.0,0.831094,11.032862,0.0,0.0,0.0275,0
3.721763,11.21237,12.0,0.0,0.243571,0.277893,0.072665,5.346557,1.0,0.0,0.991662,10.542255,0.0,0.0,0.0245,0
4.573467,10.445934,12.0,0.0,0.203544,0.333227,0.081771,-13.798685,1.0,0.0,0.995256,11.044768,0.0,0.0,0.0883,0
-4.449309,-4.449309,-0.413265,0.212087,-0.087648,0.718075,0.042866,-6.068861,1.0,22.0,0.99959,10.408404,0.0,0.0,0.6469,1
5.200968,12.416198,12.0,0.0,0.236169,1.119346,0.01974,-4.592131,1.0,0.0,0.999903,9.688128,0.0,0.0,0.0361,0
1.67423,4.686863,1.8618,0.130939,0.243783,0.09047,0.047204,15.204866,1.0,0.0,0.9536,11.279961,0.0,0.0,0.0336,0
2.531555,11.518732,12.0,0.0,0.297964,0.600041,0.023951,0.157679,1.0,0.0,0.999992,10.925507,0.0,0.0,0.0388,0
1.587011,5.418301,12.0,0.0,0.139042,0.311739,0.068211,14.389438,1.0,0.0,0.996608,10.551617,0.0,0.0,0.0414,0
1.509,3.073599,1.789756,0.080456,0.143997,0.053855,0.077274,0.173175,1.0,0.0,0.911962,9.867754,0.0,0.0,0.0378,0
1.660191,15.615783,11.676268,0.036723,0.428785,0.598733,0.029682,12.400093,1.0,0.0,0.99918,10.642392,0.0,0.0,0.206,1
3.661494,5.65223,2.414336,0.056309,0.135949,0.331582,0.063176,-1.944101,1.0,0.0,0.998348,10.962478,0.0,0.0,0.0372,0
-0.979518,4.153976,1.959249,0.126013,0.246892,0.464943,0.524472,15.573376,-0.046226,4.0,0.819822,10.84721,1.0,53.680851,0.6988,0
3.643326,17.476456,8.184451,0.054963,0.44984,0.599377,0.076259,0.51484,1.0,0.0,0.99989,10.703649,0.0,0.0,0.0265,0
4.710996,17.660729,12.0,0.0,0.361791,0.06484,0.024035,-10.717572,1.0,0.0,0.890577,10.854542,0.0,0.0,0.061,0
2.294155,15.218395,4.724784,0.092587,0.437452,0.731507,0.800621,-27.638145,1.0,0.0,0.928982,10.938753,0.0,0.0,0.4167,0
1.241664,3.167071,12.0,0.0,0.08786,0.600365,0.02765,-4.878845,1.0,0.0,0.999963,10.680855,0.0,0.0,0.233,0
0.89532,2.337669,1.099214,0.179575,0.197392,0.719394,0.026922,-9.680526,1.0,0.0,0.998665,10.782502,0.0,0.0,0.0814,0
0.099528,0.099528,0.457426,0.137374,0.062838,0.081451,0.08277,3.61546,1.0,0.0,0.894513,10.488671,0.0,0.0,0.1524,1
1.522043,5.568346,9.249823,0.01784,0.165019,0.136247,0.071063,22.039317,1.0,0.0,0.863373,11.154834,0.0,0.0,0.0407,0
-6.487782,-6.487782,-1.245539,0.197315,-0.245764,0.725086,0.019752,-11.113534,1.0,23.0,0.995235,10.415279,0.0,0.0,0.997,1
1.752105,1.752105,0.731559,0.124299,0.090932,0.035598,0.031311,-3.309192,1.0,0.0,0.907192,10.561732,0.0,0.0,0.0915,0
4.426607,20.095989,12.0,0.0,0.405845,0.041117,0.035697,-3.410543,1.0,0.0,0.94893,10.868135,0.0,0.0,0.0495,0
3.677593,7.972367,12.0,0.0,0.155807,0.104329,0.073625,16.430782,1.0,0.0,0.950243,10.705547,0.0,0.0,0.0432,0
3.016228,7.6749,3.599087,0.055043,0.198103,0.726357,0.070609,8.156425,1.0,0.0,0.995876,10.980987,0.0,0.0,0.0256,0
1.730475,1.730475,0.940625,0.14218,0.133738,0.080259,0.09058,-2.24148,1.0,0.0,0.944524,10.867606,0.0,0.0,0.0773,0
3.485641,5.960191,1.64316,0.14614,0.240132,0.589242,0.071762,15.007784,1.0,0.0,0.997913,10.589112,0.0,0.0,0.0252,0
1.730355,8.667504,12.0,0.0,0.180326,0.380627,0.379319,28.684482,0.164425,0.0,0.927294,11.013172,1.0,56.172932,0.0246,0
0.966334,12.892025,12.0,0.0,0.341093,0.330154,0.081301,-9.305399,1.0,0.0,0.998859,10.359927,0.0,0.0,0.3455,0
4.577542,16.682818,12.0,0.0,0.356753,0.609664,0.069785,24.024227,1.0,0.0,0.996169,10.743466,0.0,0.0,0.025,0
0.732334,11.002026,12.0,0.0,0.306914,0.288738,0.054082,1.798898,1.0,0.0,0.997118,10.2459,0.0,0.0,0.1555,0
0.867715,0.867715,0.493149,0.105499,0.052027,1.213827,0.04461,-42.02389,1.0,0.0,0.991517,10.289292,0.0,0.0,0.8473,1
1.119139,5.309477,5.035954,0.037959,0.191161,0.308308,0.043893,-7.852573,1.0,0.0,0.996357,9.884823,0.0,0.0,0.2434,0
-2.270451,-2.270451,12.0,0.0,-0.176883,1.101594,0.058603,-4.266069,1.0,12.0,0.999863,10.622418,0.0,0.0,0.1491,0
3.415508,12.106684,11.05692,0.027219,0.300961,0.065019,0.045734,7.44307,1.0,0.0,0.699855,10.757217,0.0,0.0,0.0235,0
1.991501,2.001204,0.215408,0.04617,0.009945,0.066362,0.06894,6.327098,1.0,0.0,0.999982,10.135831,0.0,0.0,0.291,0
2.344252,7.043485,1.630949,0.205738,0.335548,0.725769,0.105505,-2.438763,1.0,0.0,0.985187,9.762656,0.0,0.0,0.0696,0
4.240797,6.953354,12.0,0.0,0.105067,0.315512,0.048233,-12.286026,1.0,0.0,0.997733,11.133358,0.0,0.0,0.0703,0
3.009644,11.92171,12.0,0.0,0.276033,0.136281,0.02205,23.641101,1.0,0.0,0.937209,11.17352,0.0,0.0,0.0218,0
2.387994,8.963619,2.96001,0.112243,0.332241,0.307057,0.054186,-2.171502,1.0,0.0,0.999927,11.056729,0.0,0.0,0.0282,0
0.417637,4.461847,2.431145,0.099914,0.242905,0.303284,0.02881,25.181786,1.0,0.0,0.999358,11.933795,0.0,0.0,0.1751,0
1.164509,10.75185,12.0,0.0,0.294032,0.021084,0.016276,-0.289875,1.0,0.0,0.96984,10.920718,0.0,0.0,0.0815,0
0.478115,3.904293,12.0,0.0,0.112373,0.740436,0.771178,1.867881,1.0,0.0,0.936076,10.859328,0.0,0.0,0.647,1
2.142738,9.151702,2.762091,0.141755,0.391541,0.606747,0.089553,-0.97744,1.0,0.0,0.999734,10.132715,0.0,0.0,0.0565,0
-0.84598,-0.72201,12.0,0.0,-0.059306,0.636031,0.017425,-23.628356,1.0,6.0,0.997604,10.580492,0.0,0.0,0.9772,1
3.581659,14.488134,12.0,0.0,0.320588,0.298714,0.036099,-1.110007,1.0,0.0,0.999624,10.489929,0.0,0.0,0.025,0
1.057933,9.847886,12.0,0.0,0.264235,0.723788,0.033805,0.312143,1.0,0.0,0.999008,10.057651,0.0,0.0,0.057,0
2.952178,4.460262,12.0,0.0,0.056595,0.28942,0.03673,10.670958,1.0,0.0,0.996781,10.947278,0.0,0.0,0.084,0
1.132009,1.946631,1.554663,0.106314,0.165283,0.654649,0.090288,-19.050834,1.0,0.0,0.999313,9.679207,0.0,0.0,0.9653,1
2.805381,11.622618,12.0,0.0,0.278756,0.038375,0.042545,-3.248159,1.0,0.0,0.753156,10.569603,0.0,0.0,0.0387,0
1.046107,11.701953,12.0,0.0,0.314559,0.058967,0.015747,8.678583,1.0,0.0,0.991736,11.431247,0.0,0.0,0.0918,0
2.616767,9.339104,12.0,0.0,0.226309,0.101752,0.096458,12.585183,1.0,0.0,0.847766,11.097204,0.0,0.0,0.0261,0
4.826851,17.807487,4.300605,0.110756,0.476317,0.129252,0.06733,-18.886932,1.0,0.0,0.982125,11.524626,0.0,0.0,0.1326,0
2.531909,7.314262,2.256038,0.133704,0.301641,0.115243,0.068061,17.144435,1.0,0.0,0.983748,10.399795,0.0,0.0,0.0264,0
2.525718,11.256413,6.411948,0.050433,0.323376,0.063479,0.054837,7.368626,1.0,0.0,0.930078,11.570224,0.0,0.0,0.0249,0
1.317391,12.770124,10.036263,0.038143,0.382818,0.600903,0.038918,23.739992,1.0,0.0,0.997422,10.284782,0.0,0.0,0.2065,0
3.536926,5.356755,1.483257,0.195302,0.289684,0.622507,0.040898,-14.502861,1.0,0.0,0.999252,10.427011,0.0,0.0,0.0747,0
5.344498,8.711228,12.0,0.0,0.134708,0.435454,0.070706,-44.424768,1.0,0.0,0.972473,9.520816,0.0,0.0,0.5328,0
3.392671,14.039173,12.0,0.0,0.334926,0.584228,0.09762,12.518463,1.0,0.0,0.998521,11.547515,0.0,0.0,0.0265,0
-1.413404,3.752063,4.34694,0.037028,0.16096,0.406234,0.372764,3.900708,-0.149878,6.0,0.961992,10.743793,1.0,54.469697,0.7132,0
4.477477,7.865669,2.041729,0.138293,0.282357,0.595816,0.037127,-2.642867,1.0,0.0,0.999241,10.529239,0.0,0.0,0.0237,0
0.157158,0.376207,12.0,0.0,-0.066765,0.738384,0.09344,-5.686148,1.0,0.0,0.991018,10.987846,0.0,0.0,0.1129,0
2.366393,3.192936,1.068313,0.090778,0.096979,0.605429,0.041548,14.568631,1.0,0.0,0.998849,10.46246,0.0,0.0,0.0655,0
2.193086,7.024728,12.0,0.0,0.180534,0.621607,0.060581,30.592856,1.0,0.0,0.995208,11.894516,0.0,0.0,0.0265,0
0.600897,4.610603,2.59166,0.089849,0.232859,0.157278,0.060845,24.972423,1.0,0.0,0.827463,11.00829,0.0,0.0,0.1742,0
